loan_id,customer_id,has_late_payment,principal_amount,interest_rate,term_months,loan_type,loan_product,monthly_payment_est,annual_income,employment_status,industry_name,debt_to_income,payment_to_income,borrower_age_years,client_tenure_years,accounts_count,cards_count,disbursement_date,payments_total
202,619,0,7122184.95,14.2430,300,MORTGAGE,Mortgage,108275.02,1805166.12,Self-employed,Education,3.9454,0.7198,57.4,0.05,1,1,2025-02-25,9
203,622,0,9934551.60,14.1780,120,MORTGAGE,Mortgage,200164.66,2164524.36,Self-employed,Construction,4.5897,1.1097,47.5,0.12,1,1,2025-07-08,5
204,628,0,968975.15,22.3270,36,PERSONAL,Personal Loan,44944.57,2419078.08,Employed,Retail,0.4006,0.2230,36.7,0.12,1,1,2025-03-11,9
205,635,1,695101.76,23.5969,12,PERSONAL,Personal Loan,71593.69,2906898.48,Employed,Finance,0.2391,0.2955,53.8,0.05,1,1,2025-01-27,11
206,637,0,194344.08,16.6160,24,PERSONAL,Personal Loan,10788.69,2222350.20,Employed,Healthcare,0.0874,0.0583,37.4,0.03,1,0,2025-08-27,4
207,638,0,801160.42,17.5967,36,PERSONAL,Personal Loan,34002.61,1372914.36,Employed,Tech,0.5835,0.2972,33.0,0.04,1,0,2025-05-30,7
208,642,0,1475565.87,19.0047,24,PERSONAL,Personal Loan,84850.82,3602092.20,Employed,Public Sector,0.4096,0.2827,32.7,0.06,1,1,2025-06-08,6
209,643,0,779441.79,20.4797,48,PERSONAL,Personal Loan,29540.65,1818374.76,Employed,Transport,0.4286,0.1949,55.6,0.07,1,1,2025-07-08,5
210,645,1,172986.27,19.2548,60,PERSONAL,Personal Loan,5658.78,627763.20,Student,,0.2756,0.1082,18.7,0.02,1,1,2025-11-12,1
211,646,0,9821324.01,13.4030,300,MORTGAGE,Mortgage,142433.75,2013742.68,Employed,Professional Services,4.8771,0.8488,30.1,0.10,1,1,2025-04-30,8
213,652,0,8212291.35,10.8066,240,MORTGAGE,Mortgage,108173.67,5488291.92,Employed,Public Sector,1.4963,0.2365,57.8,0.10,1,1,2025-11-08,1
214,656,0,268815.04,17.7337,12,PERSONAL,Personal Loan,26373.82,1825344.84,Employed,Finance,0.1473,0.1734,47.2,0.03,1,1,2025-10-01,3
215,660,0,929052.94,17.4449,12,PERSONAL,Personal Loan,90927.11,2212576.08,Employed,Education,0.4199,0.4931,50.2,0.08,1,1,2025-07-05,5
216,668,0,611073.43,23.5668,48,PERSONAL,Personal Loan,24731.57,4584218.52,Employed,Hospitality,0.1333,0.0647,57.9,0.13,1,1,2025-07-15,5
217,676,0,983391.39,20.2285,60,PERSONAL,Personal Loan,32966.97,4149589.08,Employed,Finance,0.2370,0.0953,33.4,0.03,2,1,2025-09-07,3
218,678,1,888754.59,19.2007,60,PERSONAL,Personal Loan,29033.17,1303144.20,Self-employed,Energy,0.6820,0.2674,35.3,0.21,1,0,2025-04-25,8
219,679,0,291663.75,23.8970,60,PERSONAL,Personal Loan,10669.30,1939677.00,Employed,Healthcare,0.1504,0.0660,59.0,0.01,1,1,2025-11-11,1
221,688,0,784311.89,21.9996,36,PERSONAL,Personal Loan,36165.23,4724362.08,Employed,Tech,0.1660,0.0919,38.3,0.02,1,1,2025-09-28,3
222,688,0,8144908.94,12.1375,180,MORTGAGE,Mortgage,127631.85,4724362.08,Employed,Tech,1.7240,0.3242,38.3,0.07,1,1,2025-10-16,2
224,694,0,1336046.78,18.7966,12,PERSONAL,Personal Loan,132264.85,3151569.00,Employed,Retail,0.4239,0.5036,37.6,0.05,1,1,2025-06-29,6
225,694,0,7334981.60,14.8898,300,MORTGAGE,Mortgage,115463.61,3151569.00,Employed,Retail,2.3274,0.4396,37.6,0.06,1,1,2025-07-05,5
227,698,1,740967.23,24.0008,36,PERSONAL,Personal Loan,35402.26,1120751.16,Employed,Healthcare,0.6611,0.3791,36.6,0.03,1,1,2025-06-04,6
228,698,1,9558324.57,14.6292,300,MORTGAGE,Mortgage,148386.62,1120751.16,Employed,Healthcare,8.5285,1.5888,36.7,0.08,1,1,2025-06-22,6
229,699,0,1161805.31,24.8317,36,PERSONAL,Personal Loan,56313.70,2194945.32,Employed,Healthcare,0.5293,0.3079,62.4,0.01,1,1,2025-08-04,4
230,699,1,7610454.52,14.8837,120,MORTGAGE,Mortgage,157813.56,2194945.32,Employed,Healthcare,3.4673,0.8628,62.4,0.07,1,1,2025-08-25,4
231,715,0,8712981.33,12.6561,240,MORTGAGE,Mortgage,128197.72,4457320.44,Employed,Retail,1.9548,0.3451,49.4,0.11,2,1,2025-08-19,4
232,717,0,958372.12,17.2218,24,PERSONAL,Personal Loan,53686.25,3363713.64,Self-employed,Construction,0.2849,0.1915,60.2,0.18,1,1,2025-06-05,6
233,718,0,7810263.67,12.4160,240,MORTGAGE,Mortgage,113352.96,1619357.64,Self-employed,Construction,4.8231,0.8400,63.2,0.13,1,1,2025-07-17,5
234,720,0,410641.14,18.9649,24,PERSONAL,Personal Loan,23599.85,1942978.68,Employed,Tech,0.2113,0.1458,47.0,0.11,1,1,2025-07-08,5
235,721,1,6668465.91,14.3840,240,MORTGAGE,Mortgage,107717.95,2488710.96,Employed,Healthcare,2.6795,0.5194,43.6,0.12,1,1,2025-08-17,4
236,725,0,859106.80,19.5646,60,PERSONAL,Personal Loan,28325.18,1831641.72,Employed,Tech,0.4690,0.1856,24.2,0.12,1,1,2025-06-21,6
237,732,0,963004.13,16.9881,24,PERSONAL,Personal Loan,53758.18,1679730.84,Employed,Finance,0.5733,0.3840,45.0,0.22,1,1,2025-03-27,8
238,735,0,5138020.55,11.9007,120,MORTGAGE,Mortgage,93771.87,1305186.72,Employed,Manufacturing,3.9366,0.8621,34.7,0.08,1,1,2025-07-10,5
239,738,1,1245825.49,23.4809,12,PERSONAL,Personal Loan,128196.38,4642962.24,Employed,Professional Services,0.2683,0.3313,57.2,0.19,1,1,2025-03-25,9
240,744,0,8687730.14,13.9649,180,MORTGAGE,Mortgage,149367.90,1089459.48,Employed,Construction,7.9743,1.6452,37.9,0.16,1,1,2025-05-23,7
241,746,0,5538425.39,14.3789,180,MORTGAGE,Mortgage,97132.75,648398.40,Employed,Tech,8.5417,1.7976,55.0,0.10,1,1,2025-07-09,5
242,750,0,325862.33,20.0562,24,PERSONAL,Personal Loan,19023.90,3046274.76,Employed,Hospitality,0.1070,0.0749,33.9,0.11,1,1,2025-06-01,7
243,758,0,717670.90,17.3802,24,PERSONAL,Personal Loan,40297.34,2114678.28,Employed,Retail,0.3394,0.2287,37.0,0.15,1,1,2025-06-09,5
244,763,1,496905.59,24.5431,12,PERSONAL,Personal Loan,51571.80,2263327.68,Employed,Healthcare,0.2195,0.2734,58.6,0.03,1,1,2025-09-27,3
245,764,0,5256429.89,11.2432,240,MORTGAGE,Mortgage,71151.03,3007397.40,Employed,Education,1.7478,0.2839,51.7,0.10,1,1,2025-11-01,2
246,773,0,355203.92,19.3294,60,PERSONAL,Personal Loan,11641.63,3170859.84,Employed,Public Sector,0.1120,0.0441,64.7,0.01,1,1,2025-09-09,3
247,773,0,4073612.29,12.6248,300,MORTGAGE,Mortgage,56435.82,3170859.84,Employed,Public Sector,1.2847,0.2136,64.8,0.08,1,1,2025-10-06,2
248,775,0,254436.26,24.0458,36,PERSONAL,Personal Loan,12166.11,1973706.36,Employed,Professional Services,0.1289,0.0740,49.1,0.03,1,1,2025-09-22,3
249,776,0,9439931.75,14.2116,240,MORTGAGE,Mortgage,151130.16,4442006.16,Employed,Hospitality,2.1252,0.4083,64.3,0.13,2,1,2025-09-10,3
250,777,0,285100.23,20.2618,48,PERSONAL,Personal Loan,10753.46,2766986.16,Employed,Public Sector,0.1030,0.0466,48.6,0.03,1,1,2025-09-19,3
252,780,0,1116357.24,21.1269,24,PERSONAL,Personal Loan,66169.19,2854172.04,Self-employed,Healthcare,0.3911,0.2782,37.8,0.04,1,1,2025-07-04,5
253,781,1,192648.27,16.1386,24,PERSONAL,Personal Loan,10617.91,711462.96,Retired,,0.2708,0.1791,60.6,0.06,1,1,2025-06-21,6
254,789,0,682737.05,24.6499,12,PERSONAL,Personal Loan,70919.25,1855856.64,Employed,Tech,0.3679,0.4586,34.9,0.25,2,1,2025-04-25,8
255,801,0,4105941.01,12.1089,300,MORTGAGE,Mortgage,55118.49,2158939.44,Employed,Manufacturing,1.9018,0.3064,60.1,0.08,1,1,2025-03-22,9
257,810,1,5014688.64,13.2131,180,MORTGAGE,Mortgage,83075.70,1165867.44,Self-employed,Tech,4.3013,0.8551,32.6,0.06,1,1,2025-06-09,6
260,814,0,187283.35,24.6040,36,PERSONAL,Personal Loan,9042.25,601194.72,Student,,0.3115,0.1805,21.5,0.20,1,1,2025-05-24,7
261,817,0,173409.44,17.8568,36,PERSONAL,Personal Loan,7397.38,4868692.56,Employed,Construction,0.0356,0.0182,64.1,0.08,1,1,2025-04-02,8
262,823,0,137518.67,19.2690,12,PERSONAL,Personal Loan,13668.10,610339.92,Retired,,0.2253,0.2687,67.0,0.31,1,1,2025-06-18,6
263,824,0,568086.29,19.4192,24,PERSONAL,Personal Loan,32863.41,1577296.56,Employed,Healthcare,0.3602,0.2500,64.0,0.01,1,1,2025-09-13,3
264,825,0,999532.95,23.5948,12,PERSONAL,Personal Loan,102947.56,2948638.80,Self-employed,Public Sector,0.3390,0.4190,57.9,0.02,1,1,2025-10-14,2
265,838,0,213781.22,17.2841,60,PERSONAL,Personal Loan,6642.20,4939604.88,Employed,Professional Services,0.0433,0.0161,43.7,0.03,1,1,2025-06-01,7
266,839,0,6206040.46,11.6452,300,MORTGAGE,Mortgage,80912.29,2681656.44,Self-employed,Construction,2.3143,0.3621,33.5,0.08,1,1,2025-06-30,6
267,849,0,727287.83,16.8947,24,PERSONAL,Personal Loan,40543.08,1593278.76,Employed,Manufacturing,0.4565,0.3054,25.6,0.02,1,1,2025-06-22,6
268,853,1,1005108.43,21.0054,12,PERSONAL,Personal Loan,101352.96,2160121.08,Self-employed,Energy,0.4653,0.5630,32.2,0.02,1,1,2025-08-20,4
269,865,1,352847.73,23.2168,48,PERSONAL,Personal Loan,14177.66,2359487.28,Employed,Energy,0.1495,0.0721,52.8,0.10,1,1,2025-02-21,10
270,865,1,5982032.24,11.5521,240,MORTGAGE,Mortgage,82512.66,2359487.28,Employed,Energy,2.5353,0.4196,52.8,0.04,1,1,2025-02-02,8
273,873,0,1407980.20,21.7826,60,PERSONAL,Personal Loan,49024.23,3315374.64,Employed,Healthcare,0.4247,0.1774,52.4,0.12,1,1,2025-07-12,5
274,878,0,6995231.81,13.6477,120,MORTGAGE,Mortgage,137850.95,2247244.08,Employed,Transport,3.1128,0.7361,28.0,0.14,1,1,2025-08-04,4
275,884,1,335231.38,23.5667,60,PERSONAL,Personal Loan,12170.77,2066573.64,Employed,Healthcare,0.1622,0.0707,41.0,0.04,1,1,2025-09-02,3
276,886,0,4835959.63,12.2694,300,MORTGAGE,Mortgage,65565.13,1202135.28,Employed,Public Sector,4.0228,0.6545,29.8,0.05,1,1,2025-10-01,3
277,887,1,5398844.11,13.5804,240,MORTGAGE,Mortgage,83593.90,1602626.76,Employed,Professional Services,3.3687,0.6259,59.7,0.09,1,1,2025-07-05,5
278,890,0,1173092.93,23.1172,48,PERSONAL,Personal Loan,47038.29,2119328.64,Employed,Healthcare,0.5535,0.2663,33.7,0.05,1,1,2025-05-21,7
279,891,0,1464406.56,22.3572,24,PERSONAL,Personal Loan,88300.30,3157453.92,Employed,Energy,0.4638,0.3356,35.4,0.02,1,1,2025-08-28,4
281,898,0,584963.14,21.5615,36,PERSONAL,Personal Loan,26759.55,1406630.76,Employed,Professional Services,0.4159,0.2283,23.6,0.04,1,1,2025-11-06,1
282,899,0,7672810.33,10.5861,300,MORTGAGE,Mortgage,93263.65,1972543.32,Employed,Tech,3.8898,0.5674,37.7,0.15,1,1,2025-05-31,7
283,902,0,9400071.35,12.7987,180,MORTGAGE,Mortgage,152479.86,2337903.84,Employed,Tech,4.0207,0.7826,32.3,0.08,1,1,2025-09-25,3
284,905,0,1488249.24,21.5670,24,PERSONAL,Personal Loan,88757.94,2619789.60,Employed,Energy,0.5681,0.4066,38.3,0.03,1,1,2025-11-14,1
285,909,0,758869.51,23.2648,36,PERSONAL,Personal Loan,35792.16,2313008.52,Employed,Professional Services,0.3281,0.1857,39.8,0.03,1,1,2025-07-08,4
286,909,0,7034456.83,13.9589,180,MORTGAGE,Mortgage,120908.05,2313008.52,Employed,Professional Services,3.0413,0.6273,39.9,0.13,1,1,2025-08-11,4
287,914,0,9795347.33,13.6196,120,MORTGAGE,Mortgage,192801.82,2850643.44,Self-employed,Healthcare,3.4362,0.8116,34.3,0.10,1,1,2025-10-22,2
288,918,0,6045177.85,10.9079,180,MORTGAGE,Mortgage,88534.48,2089597.08,Employed,Professional Services,2.8930,0.5084,37.1,0.02,1,1,2025-08-20,4
289,923,0,877293.47,18.3326,24,PERSONAL,Personal Loan,49956.45,1611000.24,Employed,Manufacturing,0.5446,0.3721,30.8,0.04,1,1,2025-10-20,2
290,927,0,922310.53,19.6242,48,PERSONAL,Personal Loan,34297.81,1587751.56,Employed,Education,0.5809,0.2592,35.0,0.04,1,1,2025-11-01,2
291,932,1,2915538.78,11.6220,240,MORTGAGE,Mortgage,40385.07,2005005.36,Employed,Transport,1.4541,0.2417,35.4,0.10,2,1,2025-07-30,5
292,939,0,4129798.75,10.6950,180,MORTGAGE,Mortgage,59750.16,2515733.28,Employed,Professional Services,1.6416,0.2850,39.7,0.09,1,1,2025-04-06,8
293,950,0,907832.16,18.9753,36,PERSONAL,Personal Loan,39572.88,2096092.56,Employed,Public Sector,0.4331,0.2266,59.1,0.04,1,1,2025-08-07,4
294,950,0,6643893.18,10.9729,240,MORTGAGE,Mortgage,88435.20,2096092.56,Employed,Public Sector,3.1697,0.5063,59.2,0.09,1,1,2025-08-27,4
295,962,0,4301249.30,11.7641,120,MORTGAGE,Mortgage,78010.68,4448046.36,Employed,Hospitality,0.9670,0.2105,52.1,0.12,1,0,2025-09-30,3
296,965,0,403853.48,20.1343,24,PERSONAL,Personal Loan,23603.32,2279252.16,Employed,Finance,0.1772,0.1243,41.9,0.10,1,1,2025-06-04,6
297,972,0,796521.90,20.8588,60,PERSONAL,Personal Loan,27120.77,1382812.92,Employed,Finance,0.5760,0.2354,54.5,0.01,1,1,2025-10-14,2
298,973,0,7557594.39,14.8605,300,MORTGAGE,Mortgage,118783.34,4745980.44,Employed,Healthcare,1.5924,0.3003,43.9,0.08,1,1,2025-07-05,5
299,974,0,671783.06,19.2456,12,PERSONAL,Personal Loan,66755.98,4116266.64,Self-employed,Education,0.1632,0.1946,56.0,0.28,1,1,2025-06-17,5
300,985,0,791454.77,23.4465,12,PERSONAL,Personal Loan,81418.60,2237320.68,Employed,Education,0.3538,0.4367,25.0,0.25,1,1,2025-05-23,7
302,988,0,2624993.34,11.6830,240,MORTGAGE,Mortgage,36493.97,1469851.92,Employed,Hospitality,1.7859,0.2979,53.4,0.04,1,1,2025-09-25,3
303,990,0,728561.44,17.3475,12,PERSONAL,Personal Loan,71245.72,1670668.92,Employed,Construction,0.4361,0.5117,40.3,0.09,1,1,2025-07-08,5
304,990,0,6241933.41,14.6833,240,MORTGAGE,Mortgage,102384.87,1670668.92,Employed,Construction,3.7362,0.7354,40.4,0.12,1,1,2025-07-18,5
305,997,0,875802.79,17.0132,60,PERSONAL,Personal Loan,27013.55,3324153.84,Employed,Finance,0.2635,0.0975,42.7,0.02,1,1,2025-09-15,3
306,1002,0,7287327.05,14.9424,180,MORTGAGE,Mortgage,131226.95,2496948.00,Employed,Retail,2.9185,0.6307,60.0,0.11,1,1,2025-09-02,3
307,1005,0,989189.73,22.4265,36,PERSONAL,Personal Loan,45964.21,4700488.68,Employed,Construction,0.2104,0.1173,40.2,0.41,2,1,2025-07-06,5
308,1005,0,3568921.22,14.1547,120,MORTGAGE,Mortgage,71838.52,4700488.68,Employed,Construction,0.7593,0.1834,39.9,0.09,1,1,2025-03-11,9
309,1019,0,3077853.04,14.1201,180,MORTGAGE,Mortgage,53315.51,4996534.80,Employed,Construction,0.6160,0.1280,33.8,0.14,1,1,2025-05-16,7
310,1021,0,8681277.24,10.3213,120,MORTGAGE,Mortgage,147012.37,2838660.72,Employed,Professional Services,3.0582,0.6215,54.6,0.05,1,1,2025-11-09,1
311,1022,0,773004.54,16.4109,12,PERSONAL,Personal Loan,74988.46,994661.76,Employed,Professional Services,0.7772,0.9047,24.2,0.02,1,1,2025-08-23,4
312,1023,0,167523.37,20.9071,48,PERSONAL,Personal Loan,6408.76,337298.04,Retired,,0.4967,0.2280,73.4,0.20,1,1,2025-06-23,6
313,1026,0,5378282.61,11.9880,240,MORTGAGE,Mortgage,76138.55,3541319.40,Self-employed,Healthcare,1.5187,0.2580,36.3,0.11,1,1,2025-02-16,9
314,1029,1,2332917.03,14.5468,240,MORTGAGE,Mortgage,38000.89,677981.64,Employed,Hospitality,3.4410,0.6726,44.1,0.10,2,1,2025-04-21,8
315,1030,0,393167.62,17.0472,24,PERSONAL,Personal Loan,21967.32,1627039.20,Employed,Manufacturing,0.2416,0.1620,58.6,0.15,2,1,2025-06-18,6
316,1031,0,555489.23,19.7498,36,PERSONAL,Personal Loan,24572.59,2010218.88,Employed,Tech,0.2763,0.1467,28.4,0.16,1,1,2025-06-14,6
317,1037,0,336813.29,17.4747,48,PERSONAL,Personal Loan,11921.70,1061896.44,Employed,Manufacturing,0.3172,0.1347,63.1,0.03,1,1,2025-06-18,6
318,1044,0,1093880.25,20.4835,60,PERSONAL,Personal Loan,36903.42,1040995.92,Employed,Construction,1.0508,0.4254,28.6,0.44,1,1,2025-06-18,5
320,1055,0,879580.72,24.8114,12,PERSONAL,Personal Loan,91484.75,800004.96,Employed,Finance,1.0995,1.3723,60.6,0.05,1,1,2025-06-24,6
321,1056,1,6174002.01,14.1748,120,MORTGAGE,Mortgage,124379.39,2223138.36,Employed,Hospitality,2.7772,0.6714,29.7,0.15,1,1,2025-04-22,8
322,1057,0,1410746.36,20.1296,24,PERSONAL,Personal Loan,82445.90,3222753.96,Employed,Healthcare,0.4377,0.3070,56.5,0.02,1,0,2025-09-20,3
323,1060,0,678665.79,17.5082,36,PERSONAL,Personal Loan,28753.67,1210884.00,Employed,Education,0.5605,0.2850,26.1,0.02,1,1,2025-07-13,5
324,1061,0,8607254.86,12.9971,300,MORTGAGE,Mortgage,121915.31,2663210.64,Employed,Professional Services,3.2319,0.5493,60.4,0.03,1,1,2025-02-25,10
325,1067,1,455197.49,21.7643,48,PERSONAL,Personal Loan,17739.16,1362934.32,Employed,Finance,0.3340,0.1562,60.7,0.02,1,1,2025-09-17,3
326,1070,0,1487789.32,17.1325,12,PERSONAL,Personal Loan,145223.74,2374184.04,Self-employed,Finance,0.6267,0.7340,34.2,0.26,2,1,2025-07-02,5
327,1071,0,3414088.11,10.4732,180,MORTGAGE,Mortgage,48764.18,2613239.64,Self-employed,Construction,1.3065,0.2239,44.0,0.08,1,1,2025-09-15,3
328,1073,0,1084854.22,24.9548,48,PERSONAL,Personal Loan,45161.40,4494852.84,Employed,Public Sector,0.2414,0.1206,44.8,0.31,1,1,2025-07-10,5
329,1074,1,5522514.95,11.5158,120,MORTGAGE,Mortgage,99017.77,1641668.88,Employed,Energy,3.3640,0.7238,29.8,0.07,1,1,2025-02-26,10
330,1075,1,4954031.82,14.1379,240,MORTGAGE,Mortgage,79008.14,927421.08,Employed,Public Sector,5.3417,1.0223,40.4,0.11,2,1,2025-08-12,4
331,1079,1,901714.67,22.5892,60,PERSONAL,Personal Loan,32002.76,2178378.36,Employed,Transport,0.4139,0.1763,41.3,0.22,1,1,2025-06-17,6
332,1085,0,5348010.38,10.8795,240,MORTGAGE,Mortgage,70769.78,2048546.64,Employed,Tech,2.6106,0.4146,43.5,0.07,1,1,2025-05-06,7
333,1086,0,299612.94,22.4030,24,PERSONAL,Personal Loan,18077.40,1905214.92,Employed,Public Sector,0.1573,0.1139,31.1,0.03,1,1,2025-11-11,1
334,1088,1,510254.24,23.8489,24,PERSONAL,Personal Loan,31401.43,2887634.16,Self-employed,Professional Services,0.1767,0.1305,54.3,0.16,1,0,2025-06-13,6
335,1092,0,5721178.15,10.3879,300,MORTGAGE,Mortgage,68596.45,1672013.52,Employed,Energy,3.4217,0.4923,43.8,0.07,1,1,2025-03-25,9
336,1097,0,399293.42,17.5001,24,PERSONAL,Personal Loan,22460.29,1264483.80,Employed,Transport,0.3158,0.2131,38.9,0.03,1,1,2025-09-29,3
337,1097,0,4740996.88,13.8140,240,MORTGAGE,Mortgage,74330.93,1264483.80,Employed,Transport,3.7494,0.7054,38.9,0.09,1,1,2025-10-23,2
338,1104,0,8686827.35,12.4272,300,MORTGAGE,Mortgage,118916.88,3185191.08,Employed,Education,2.7273,0.4480,37.3,0.13,2,1,2025-05-29,7
339,1106,1,377353.66,23.8654,60,PERSONAL,Personal Loan,13793.97,1721751.48,Employed,Professional Services,0.2192,0.0961,53.0,0.33,1,1,2025-07-11,5
340,1108,0,1185136.46,23.0223,12,PERSONAL,Personal Loan,121498.51,2775768.60,Self-employed,Hospitality,0.4270,0.5253,46.0,0.04,1,0,2025-11-26,1
342,1110,0,289984.15,21.2692,12,PERSONAL,Personal Loan,29305.12,715973.28,Employed,Professional Services,0.4050,0.4912,36.8,0.21,1,1,2025-04-08,7
343,1111,1,1487061.24,18.8899,24,PERSONAL,Personal Loan,85369.58,2173983.72,Self-employed,Energy,0.6840,0.4712,59.6,0.28,1,1,2025-05-26,7
344,1121,0,453489.99,16.4874,60,PERSONAL,Personal Loan,13788.89,1798613.28,Employed,Public Sector,0.2521,0.0920,31.2,0.13,1,1,2025-05-02,7
346,1124,0,548971.78,19.9695,48,PERSONAL,Personal Loan,20572.49,6245526.12,Employed,Tech,0.0879,0.0395,54.1,0.03,1,1,2025-09-03,3
347,1124,0,6041365.95,14.0901,240,MORTGAGE,Mortgage,96108.57,6245526.12,Employed,Tech,0.9673,0.1847,54.2,0.15,1,1,2025-10-18,2
348,1126,0,2220020.81,10.7318,300,MORTGAGE,Mortgage,27254.09,1919641.56,Employed,Energy,1.1565,0.1704,36.5,0.15,1,1,2025-10-18,2
349,1128,0,155894.90,23.2879,36,PERSONAL,Personal Loan,7355.80,2713984.44,Employed,Public Sector,0.0574,0.0325,42.7,0.04,2,1,2025-07-10,5
352,1136,1,755392.13,24.5615,60,PERSONAL,Personal Loan,28051.17,2278543.20,Employed,Education,0.3315,0.1477,23.9,0.04,1,1,2025-05-31,7
353,1138,0,241907.24,21.0781,48,PERSONAL,Personal Loan,9288.85,4550097.84,Employed,Education,0.0532,0.0245,43.3,0.03,1,1,2025-11-09,1
355,1144,0,237981.07,21.1520,24,PERSONAL,Personal Loan,14110.69,993504.00,Employed,Public Sector,0.2395,0.1704,28.7,0.04,1,1,2025-07-28,5
356,1146,0,2491390.72,14.9774,180,MORTGAGE,Mortgage,44936.52,973550.88,Employed,Transport,2.5591,0.5539,58.7,0.10,1,1,2025-08-30,4
357,1149,0,543051.95,19.3754,48,PERSONAL,Personal Loan,20081.79,1668942.72,Employed,Professional Services,0.3254,0.1444,62.5,0.04,1,1,2025-10-18,2
358,1158,0,7355632.77,12.0047,300,MORTGAGE,Mortgage,98103.91,1325376.72,Self-employed,Retail,5.5498,0.8882,63.8,0.07,1,1,2025-03-25,9
359,1163,0,487548.83,19.0191,60,PERSONAL,Personal Loan,15853.10,1668747.00,Employed,Education,0.2922,0.1140,47.3,0.02,1,1,2025-11-22,1
360,1165,0,274775.05,23.3748,12,PERSONAL,Personal Loan,28250.26,3924438.24,Self-employed,Manufacturing,0.0700,0.0864,43.4,0.04,1,1,2025-06-04,6
361,1170,0,1251975.51,18.5922,48,PERSONAL,Personal Loan,45480.31,4686658.80,Employed,Energy,0.2671,0.1165,38.1,0.05,1,1,2025-05-24,7
362,1170,0,8660087.95,11.3619,300,MORTGAGE,Mortgage,110862.84,4686658.80,Employed,Energy,1.8478,0.2839,38.2,0.12,1,1,2025-06-17,5
364,1183,0,1074558.58,21.9995,60,PERSONAL,Personal Loan,37609.10,1767381.96,Employed,Hospitality,0.6080,0.2554,33.4,0.04,1,1,2025-05-03,7
365,1184,0,1008844.49,20.4702,36,PERSONAL,Personal Loan,45232.83,5824003.56,Employed,Tech,0.1732,0.0932,61.5,0.08,1,1,2025-05-15,7
366,1184,1,3284762.44,12.4231,180,MORTGAGE,Mortgage,52254.46,5824003.56,Employed,Tech,0.5640,0.1077,61.6,0.08,1,1,2025-05-16,7
367,1191,0,6796928.06,10.1898,180,MORTGAGE,Mortgage,95476.83,1860207.72,Self-employed,Finance,3.6539,0.6159,58.8,0.10,1,1,2025-10-29,2
368,1193,0,324091.15,24.9009,24,PERSONAL,Personal Loan,20228.93,1325388.00,Employed,Energy,0.2445,0.1832,31.0,0.03,1,1,2025-11-06,1
369,1196,0,5813737.88,13.4280,180,MORTGAGE,Mortgage,97354.27,436368.24,Self-employed,Professional Services,13.3230,2.6772,35.2,0.05,1,1,2025-10-25,2
370,1197,0,1038541.26,16.7548,60,PERSONAL,Personal Loan,31809.48,1566302.16,Employed,Hospitality,0.6631,0.2437,45.5,0.03,1,1,2025-09-07,3
371,1198,0,521321.04,21.0262,24,PERSONAL,Personal Loan,30856.21,1653403.80,Employed,Construction,0.3153,0.2239,30.8,0.03,1,1,2025-11-11,1
372,1206,0,730903.82,23.4075,60,PERSONAL,Personal Loan,26438.92,1278227.04,Employed,Hospitality,0.5718,0.2482,35.4,0.15,1,1,2025-05-27,7
373,1213,1,313643.22,24.1675,36,PERSONAL,Personal Loan,15028.96,1436906.40,Employed,Transport,0.2183,0.1255,23.5,0.02,1,1,2025-08-11,4
374,1214,0,362900.68,19.3081,60,PERSONAL,Personal Loan,11887.45,1525024.80,Employed,Finance,0.2380,0.0935,54.5,0.03,1,1,2025-09-22,3
376,1225,0,712580.91,19.2049,12,PERSONAL,Personal Loan,70785.95,1859320.20,Employed,Manufacturing,0.3832,0.4569,23.2,0.03,1,1,2025-08-13,4
377,1232,0,804248.27,23.8949,12,PERSONAL,Personal Loan,83035.22,2108436.84,Employed,Healthcare,0.3814,0.4726,49.8,0.02,1,1,2025-11-06,1
378,1240,0,7684375.94,11.5470,300,MORTGAGE,Mortgage,99557.49,89337.60,Employed,Professional Services,86.0150,13.3728,41.5,0.08,1,1,2025-09-12,3
379,1244,1,2206367.31,11.4792,300,MORTGAGE,Mortgage,28460.67,1509454.20,Employed,Education,1.4617,0.2263,32.8,0.12,1,1,2025-05-28,7
380,1248,0,680513.52,20.5775,60,PERSONAL,Personal Loan,23011.28,5004004.44,Employed,Tech,0.1360,0.0552,58.9,0.03,1,1,2025-11-28,1
381,1252,0,8512910.28,11.1742,240,MORTGAGE,Mortgage,114741.26,1602437.52,Employed,Healthcare,5.3125,0.8593,64.9,0.10,1,1,2025-11-02,1
382,1253,0,201197.48,22.5931,12,PERSONAL,Personal Loan,20554.52,508343.64,Employed,Education,0.3958,0.4852,39.0,0.03,1,1,2025-10-21,2
383,1260,0,344529.97,23.6260,12,PERSONAL,Personal Loan,35494.05,3143646.72,Self-employed,Professional Services,0.1096,0.1355,41.1,0.02,1,1,2025-08-01,5
384,1262,0,2384093.79,14.0933,180,MORTGAGE,Mortgage,41244.76,4212320.76,Employed,Transport,0.5660,0.1175,38.2,0.04,1,1,2025-07-24,5
385,1264,0,4063766.18,12.5342,180,MORTGAGE,Mortgage,65023.19,2532009.36,Employed,Manufacturing,1.6050,0.3082,51.3,0.15,2,1,2025-02-25,10
387,1271,0,114813.28,20.2388,36,PERSONAL,Personal Loan,5125.66,1930375.68,Employed,Construction,0.0595,0.0319,30.2,0.03,1,1,2025-11-24,1
